time flux "flux error"
132.8608781381481 1.0004810e+00 7.1093367e-05
132.88131271277234 9.9969578e-01 7.1115981e-05
132.9017473874046 9.9973679e-01 7.1094262e-05
132.92218186191894 9.9990970e-01 7.1099414e-05
132.94261643642676 1.0006983e+00 7.1120208e-05
132.96305101082544 1.0001044e+00 7.1109076e-05
132.98348568522488 9.9987400e-01 7.1092756e-05
133.0039201594991 9.9988842e-01 7.1136747e-05
133.02435473378137 1.0008165e+00 7.1176430e-05
133.0447893079472 1.0004742e+00 7.1146882e-05
133.06522388198937 1.0006310e+00 7.1187664e-05
133.0856584560388 9.9936926e-01 7.1152026e-05
133.10609303008823 9.9977481e-01 7.1174487e-05
133.12652760401397 9.9985188e-01 7.1144852e-05
133.14696217783057 1.0006444e+00 7.1194503e-05
133.16739675164717 1.0001037e+00 7.1171518e-05
133.1878313254565 1.0002446e+00 7.1203591e-05
133.20826599915745 9.9956638e-01 7.1186034e-05
133.22870047274046 1.0003492e+00 7.1183655e-05
133.24913504631695 1.0008653e+00 7.1219292e-05
133.2695696197843 9.9946201e-01 7.1160925e-05
133.29000419325166 9.9908543e-01 7.1146336e-05
133.31043876671174 1.0009149e+00 7.1230781e-05
133.3308732399455 1.0005589e+00 7.1207614e-05
133.3513079131808 1.0001259e+00 7.1185335e-05
133.37174248640804 9.9964845e-01 7.1177557e-05
133.39217705952615 9.9989390e-01 7.1163682e-05
133.41261163264426 1.0005920e+00 7.1204391e-05
133.43304620563868 1.0003901e+00 7.1233633e-05
133.45348077864037 1.0001208e+00 7.1228140e-05
133.47391525140847 9.9995679e-01 7.1180242e-05
133.49434992428723 1.0001820e+00 7.1226314e-05
133.5147844970561 1.0002759e+00 7.1222254e-05
133.53521896970778 1.0001529e+00 7.1216025e-05
133.55565364235372 1.0000951e+00 7.1203787e-05
133.57608821488975 9.9975932e-01 7.1197908e-05
133.59652268742502 9.9980909e-01 7.1188821e-05
133.61695725983736 1.0007386e+00 7.1236354e-05
133.63739193225774 1.0002346e+00 7.1241418e-05
133.65782650455367 9.9937648e-01 7.1187016e-05
133.6782609767397 1.0001571e+00 7.1192080e-05
133.69869564904366 1.0002892e+00 7.1219598e-05
133.71913022111403 1.0000919e+00 7.1234070e-05
133.73956469317636 1.0002494e+00 7.1252383e-05
133.75999926513032 9.9963784e-01 7.1194787e-05
133.78043393707776 9.9976462e-01 7.1210852e-05
133.80086840891454 1.0005162e+00 7.1251889e-05
133.82130298075208 1.0000583e+00 7.1214978e-05
133.8417375524732 9.9933833e-01 7.1213806e-05
133.86217212418705 1.0000714e+00 7.1208662e-05
133.88260669579176 1.0006412e+00 7.1259172e-05
133.90304126728006 9.9987507e-01 7.1232571e-05
133.92347583876108 1.0000024e+00 7.1231989e-05
133.94391041013296 9.9988699e-01 7.1212446e-05
133.96434498150484 1.0000548e+00 7.1225215e-05
133.98477945275226 1.0004940e+00 7.1227085e-05
134.0052141240085 1.0001521e+00 7.1202172e-05
134.02564869514754 1.0001607e+00 7.1251634e-05
134.04608316616213 1.0000042e+00 7.1209783e-05
134.06651783718553 9.9999934e-01 7.1237562e-05
134.08695240820816 9.9975336e-01 7.1233895e-05
134.10738687898993 1.0001128e+00 7.1256778e-05
134.12782144989615 1.0003502e+00 7.1254821e-05
134.1482561205703 9.9943566e-01 7.1211369e-05
134.1686906912364 1.0006385e+00 7.1267044e-05
134.18912516190903 1.0010593e+00 7.1240247e-05
134.20955983246677 9.9960399e-01 7.1182818e-05
134.22999440290005 1.0000378e+00 7.1224757e-05
134.25042887333984 1.0003022e+00 7.1242976e-05
134.27086344366398 1.0004779e+00 7.1254661e-05
134.2912981139816 1.0004025e+00 7.1223949e-05
134.31173258418858 9.9982464e-01 7.1211551e-05
134.3321671543963 9.9915814e-01 7.1208473e-05
134.3526018244811 1.0004781e+00 7.1258481e-05
134.37303629445523 1.0007486e+00 7.1259739e-05
134.41390543428133 9.9961549e-01 7.1216979e-05
134.4343400040234 1.0004587e+00 7.1235372e-05
134.45477457376546 1.0001822e+00 7.1216302e-05
134.47520914350025 1.0003473e+00 7.1238755e-05
134.49564381312666 1.0001123e+00 7.1240713e-05
134.51607828263514 9.9977845e-01 7.1217815e-05
134.5365128521371 9.9990481e-01 7.1249873e-05
134.55694732152915 1.0007154e+00 7.1265677e-05
134.57738199080632 9.9993056e-01 7.1240902e-05
134.59781656007544 9.9999648e-01 7.1259325e-05
134.61825102923467 9.9978399e-01 7.1214919e-05
134.63868559839466 9.9990690e-01 7.1215181e-05
134.65912026743172 1.0004066e+00 7.1216979e-05
134.6795548364753 1.0006524e+00 7.1256705e-05
134.69998940540245 9.9941421e-01 7.1194758e-05
134.72042397420591 9.9978799e-01 7.1237861e-05
134.74085854301666 1.0006424e+00 7.1258968e-05
134.76129301171022 1.0004637e+00 7.1290582e-05
134.78172758028086 9.9949265e-01 7.1228045e-05
134.80216224885953 9.9956274e-01 7.1212045e-05
134.82259681743744 9.9996245e-01 7.1233699e-05
134.84303128578176 1.0009515e+00 7.1292168e-05
134.86346595423674 1.0002496e+00 7.1253307e-05
134.8839005224654 9.9930590e-01 7.1254937e-05
134.9043350906868 9.9979270e-01 7.1234448e-05
134.9247695587983 1.0005580e+00 7.1232178e-05
134.9452042269113 1.0006094e+00 7.1255970e-05
134.96563879489986 9.9999422e-01 7.1265291e-05
134.98607326289493 9.9996626e-01 7.1234019e-05
135.00650793077511 1.0003458e+00 7.1247072e-05
135.02694249853084 1.0000533e+00 7.1220427e-05
135.0473769662931 1.0005691e+00 7.1232178e-05
135.06781153393968 1.0002365e+00 7.1229922e-05
135.08824620146333 9.9958038e-01 7.1211813e-05
135.10868066899275 9.9987322e-01 7.1234572e-05
135.1291152364065 1.0001605e+00 7.1191920e-05
135.14954990381375 1.0001528e+00 7.1192146e-05
135.1699844711111 9.9970132e-01 7.1226481e-05
135.19041893829126 9.9870449e-01 7.1157527e-05
135.2108535054649 9.9985838e-01 7.1208000e-05
135.23128817253018 1.0009133e+00 7.1250201e-05
135.25172263959394 9.9998057e-01 7.1224364e-05
135.27215720653476 9.9939519e-01 7.1211958e-05
135.29259167336568 9.9989295e-01 7.1207782e-05
135.31302634019812 1.0006869e+00 7.1236544e-05
135.3334609069061 9.9970180e-01 7.1214730e-05
135.3538953735042 9.9977756e-01 7.1205723e-05
135.3743300401038 9.9994892e-01 7.1234404e-05
135.39476460657897 1.0003151e+00 7.1234273e-05
135.4151991730614 1.0006557e+00 7.1262031e-05
135.43563363942667 1.0003864e+00 7.1222945e-05
135.45606830566976 9.9988914e-01 7.1200047e-05
135.47650287191937 1.0002234e+00 7.1214497e-05
135.4969373380518 1.0000658e+00 7.1209681e-05
135.51737200406205 1.0005913e+00 7.1244496e-05
135.53780657007883 1.0001718e+00 7.1186652e-05
135.55824103597843 9.9991184e-01 7.1184848e-05
135.57867560176237 9.9969059e-01 7.1180177e-05
135.5991102675398 1.0002173e+00 7.1209353e-05
135.61954473332298 9.9993855e-01 7.1216316e-05
135.63997929886682 9.9998587e-01 7.1171082e-05
135.6604139644187 9.9967372e-01 7.1215502e-05
135.6808485299698 1.0001049e+00 7.1212911e-05
135.70128299528733 1.0002631e+00 7.1174472e-05
135.72171756059834 1.0006906e+00 7.1226750e-05
135.74215222591738 9.9918556e-01 7.1159295e-05
135.7625866909948 9.9974245e-01 7.1223978e-05
135.78302125608025 1.0005915e+00 7.1187962e-05
135.80345592116646 1.0003445e+00 7.1173279e-05
135.82389038613474 9.9969506e-01 7.1194678e-05
135.84432495098008 1.0000249e+00 7.1204187e-05
135.8647595158327 1.0000050e+00 7.1175637e-05
135.88519408056163 1.0003521e+00 7.1170522e-05
135.90562864518142 9.9984932e-01 7.1184739e-05
135.9260632096848 1.0000099e+00 7.1117734e-05
135.9464976741874 9.9988240e-01 7.1192160e-05
135.96693233868427 1.0000666e+00 7.1136405e-05
135.98736690295482 9.9994636e-01 7.1146162e-05
136.0078013672246 9.9975872e-01 7.1134382e-05
136.02823603148863 9.9995172e-01 7.1163209e-05
136.04867059552635 9.9958020e-01 7.1194270e-05
136.0691050595633 9.9984932e-01 7.1180111e-05
136.08953962359374 1.0006442e+00 7.1195194e-05
136.10997428739938 9.9959618e-01 7.1172755e-05
136.130408851197 9.9972647e-01 7.1164301e-05
136.1508433150011 1.0000217e+00 7.1181843e-05
136.17127797869034 1.0003333e+00 7.1188850e-05
136.1917125422624 1.0003341e+00 7.1158422e-05
136.21214700571 1.0002490e+00 7.1220631e-05
136.23258156916563 1.0000725e+00 7.1151939e-05
136.25301623249834 1.0005516e+00 7.1149094e-05
136.27345069572038 1.0008878e+00 7.1217204e-05
136.2938852589432 1.0001841e+00 7.1161950e-05
136.31431992205034 9.9957806e-01 7.1160066e-05
136.3347543851487 1.0006444e+00 7.1128481e-05
136.35518894802226 1.0006063e+00 7.1123235e-05
136.37562351089582 1.0003058e+00 7.1133385e-05
136.3960580737621 9.9974859e-01 7.1104747e-05
136.41649263651925 1.0000781e+00 7.1182905e-05
136.43692719915998 9.9987167e-01 7.1224531e-05
136.45736186167778 1.0005097e+00 7.1179245e-05
136.47779632420134 1.0000300e+00 7.1150040e-05
136.49823088660924 9.9967915e-01 7.1121191e-05
136.51866544889344 9.9999571e-01 7.1152477e-05
136.53910001118493 1.0002097e+00 7.1172493e-05
136.55953457336 9.9980253e-01 7.1153590e-05
136.57996913541137 1.0000060e+00 7.1136543e-05
136.60040369747003 9.9975961e-01 7.1104274e-05
136.62083825941227 9.9958915e-01 7.1147821e-05
136.64127282134723 1.0007762e+00 7.1167422e-05
136.66170738305664 1.0008051e+00 7.1173934e-05
136.68214194476604 9.9962717e-01 7.1187234e-05
136.70257650635176 9.9979919e-01 7.1169983e-05
136.72301106794475 1.0003321e+00 7.1171315e-05
136.74344552942057 1.0003328e+00 7.1159178e-05
136.76388019077422 1.0004786e+00 7.1137067e-05
136.78431475213438 9.9917656e-01 7.1153634e-05
136.80474921326095 9.9960440e-01 7.1147078e-05
136.82518387449818 1.0004413e+00 7.1209935e-05
136.8456184355091 1.0006452e+00 7.1144066e-05
136.86605299651274 9.9941921e-01 7.1187009e-05
136.88648745740647 9.9968249e-01 7.1165297e-05
136.90692211818532 1.0004079e+00 7.1200549e-05
136.9273566789634 9.9991751e-01 7.1155409e-05
136.94779113961704 9.9992883e-01 7.1183349e-05
136.96822580016305 1.0002706e+00 7.1162911e-05
136.98866036070103 9.9914896e-01 7.1105918e-05
137.0090948211291 1.0000069e+00 7.1159047e-05
137.02952938144153 1.0003114e+00 7.1198658e-05
137.04996404175472 1.0002977e+00 7.1179209e-05
137.07039850182628 9.9983698e-01 7.1172144e-05
137.09083306190587 9.9994373e-01 7.1126757e-05
137.11126772197895 9.9997163e-01 7.1205686e-05
137.13170218194136 1.0004554e+00 7.1205439e-05
137.15213674178813 1.0004876e+00 7.1215007e-05
137.17257130151847 9.9942827e-01 7.1189112e-05
137.1930059612423 9.9977690e-01 7.1212489e-05
137.21344042073906 1.0009857e+00 7.1205817e-05
137.233874980353 1.0000881e+00 7.1179034e-05
137.25430943972606 9.9942964e-01 7.1139992e-05
137.27474409910792 9.9975657e-01 7.1183887e-05
137.2951786583726 1.0002379e+00 7.1145478e-05
137.31561311751284 1.0007467e+00 7.1224757e-05
137.33604777666187 1.0005450e+00 7.1209943e-05
137.35648233569373 9.9958789e-01 7.1129420e-05
137.39735135340015 1.0003647e+00 7.1180439e-05
137.41778601219994 9.9990219e-01 7.1192320e-05
137.43822057087527 9.9982321e-01 7.1141614e-05
137.45865502955712 9.9983829e-01 7.1161419e-05
137.47908968800766 1.0001181e+00 7.1183807e-05
137.49952424645016 9.9993283e-01 7.1120761e-05
137.51995870478277 1.0004472e+00 7.1180024e-05
137.54039326311613 1.0000919e+00 7.1188362e-05
137.56082792132656 9.9915844e-01 7.1131872e-05
137.58126237942633 1.0004864e+00 7.1225448e-05
137.60169693741045 1.0002272e+00 7.1185998e-05
137.62213159538805 1.0002578e+00 7.1230133e-05
137.64256615325576 9.9944526e-01 7.1132527e-05
137.66300061100628 9.9961162e-01 7.1181305e-05
137.68343516863388 1.0001642e+00 7.1196664e-05
137.7038698262695 1.0006174e+00 7.1209681e-05
137.7243042837872 9.9975866e-01 7.1176350e-05
137.74473884118197 9.9998361e-01 7.1191498e-05
137.76517349846836 1.0003477e+00 7.1211747e-05
137.78560795575322 1.0007762e+00 7.1214286e-05
137.80604251291516 9.9965334e-01 7.1150214e-05
137.8264769699672 1.0001707e+00 7.1213442e-05
137.84691162702075 1.0000604e+00 7.1189177e-05
137.86734618394985 1.0002961e+00 7.1233713e-05
137.8877807407698 1.0004724e+00 7.1234863e-05
137.9082151974726 9.9999833e-01 7.1197283e-05
137.92864985416963 9.9967939e-01 7.1198316e-05
137.94908441075677 9.9987012e-01 7.1190028e-05
137.96951886722672 1.0003000e+00 7.1184142e-05
137.9899535235745 9.9997944e-01 7.1172522e-05
138.01038807992882 1.0002457e+00 7.1167000e-05
138.03082253616594 9.9993712e-01 7.1202201e-05
138.05125709228741 1.0000101e+00 7.1196402e-05
138.07169174840237 1.0003853e+00 7.1208146e-05
138.092126304291 1.0003655e+00 7.1214956e-05
138.11256076017162 9.9973983e-01 7.1166389e-05
138.13299541606102 1.0000259e+00 7.1216942e-05
138.15342997171683 1.0000045e+00 7.1208022e-05
138.1738644273646 1.0003362e+00 7.1206508e-05
138.194298982904 9.9985570e-01 7.1185787e-05
138.21473363832774 9.9943268e-01 7.1154893e-05
138.23516819362703 9.9943775e-01 7.1182367e-05
138.25560264893284 1.0011148e+00 7.1234535e-05
138.27603730412375 9.9987179e-01 7.1224604e-05
138.2964718591902 9.9949819e-01 7.1179864e-05
138.31690631426318 9.9993575e-01 7.1196409e-05
138.33734086910408 1.0006102e+00 7.1203038e-05
138.35777552393847 1.0002182e+00 7.1157905e-05
138.37821007877938 9.9968803e-01 7.1145223e-05
138.3986445333867 1.0001802e+00 7.1191338e-05
138.41907918798825 1.0001181e+00 7.1177987e-05
138.4395137423635 1.0003941e+00 7.1227070e-05
138.45994819685438 1.0001737e+00 7.1189585e-05
138.48038275110594 9.9973887e-01 7.1185510e-05
138.50081740536552 1.0000690e+00 7.1190567e-05
138.52125185950717 9.9989653e-01 7.1210270e-05
138.5416864135259 1.0005022e+00 7.1197741e-05
138.56212096743548 1.0011331e+00 7.1184440e-05
138.58255552134506 9.9971104e-01 7.1173701e-05
138.60299007501453 9.9970782e-01 7.1169656e-05
138.62342462869128 9.9997443e-01 7.1139621e-05
138.64385918236803 1.0004568e+00 7.1213435e-05
138.66429373580468 1.0001423e+00 7.1179362e-05
138.6847282892486 9.9972159e-01 7.1178729e-05
138.70516274257534 9.9991977e-01 7.1174727e-05
138.72559739577991 1.0003855e+00 7.1115392e-05
138.7460319488746 1.0008217e+00 7.1168462e-05
138.7664664019685 9.9970734e-01 7.1156115e-05
138.78690105494024 9.9930763e-01 7.1162001e-05
138.8073356078021 1.0002580e+00 7.1139861e-05
138.82777006054675 1.0007689e+00 7.1208022e-05
138.8482046132849 9.9951798e-01 7.1166018e-05
138.86863926591468 9.9946541e-01 7.1149967e-05
138.88907381831086 9.9957192e-01 7.1162678e-05
138.9095082708227 9.9975926e-01 7.1144896e-05
138.92994292309595 1.0000010e+00 7.1168295e-05
138.95037747537572 1.0002317e+00 7.1168339e-05
138.97081192741462 9.9955708e-01 7.1191724e-05
138.99124647957797 1.0000442e+00 7.1178089e-05
139.01168113150925 9.9989343e-01 7.1192539e-05
139.0321155833226 1.0003481e+00 7.1203540e-05
139.05255013512942 9.9987286e-01 7.1191796e-05
139.07298478682787 9.9985927e-01 7.1213079e-05
139.0934192384011 9.9924594e-01 7.1205519e-05
139.11385378986597 1.0013026e+00 7.1212846e-05
139.13428834133083 1.0006478e+00 7.1232935e-05
139.15472289267927 9.9975055e-01 7.1188042e-05
139.17515744390403 9.9963522e-01 7.1172042e-05
139.19559199501964 1.0004088e+00 7.1220340e-05
139.21602644601808 1.0005585e+00 7.1210139e-05
139.23646109701076 1.0002602e+00 7.1174109e-05
139.25689564789354 9.9943149e-01 7.1185787e-05
139.27733009865915 9.9986571e-01 7.1178089e-05
139.2977647493026 1.0003481e+00 7.1213173e-05
139.31819929983612 1.0000085e+00 7.1203052e-05
139.33863385036238 9.9943829e-01 7.1176881e-05
139.35906830077874 9.9975699e-01 7.1184462e-05
139.3795029510802 1.0006394e+00 7.1228649e-05
139.3999375012645 9.9987102e-01 7.1198148e-05
139.42037195132434 1.0002987e+00 7.1208182e-05
139.44080660139298 1.0000000e+00 7.1180395e-05
139.46124115133716 9.9957329e-01 7.1146125e-05
139.48167560117145 1.0000051e+00 7.1162154e-05
139.50211015089008 1.0005693e+00 7.1206043e-05
139.52254480049305 9.9960810e-01 7.1199232e-05
139.54297925008723 9.9978226e-01 7.1197821e-05
139.56341379957303 9.9976087e-01 7.1158589e-05
139.5838484489359 1.0002307e+00 7.1200237e-05
139.6042828981881 1.0003591e+00 7.1171977e-05
139.62471744732466 1.0000323e+00 7.1121933e-05
139.6451519964612 9.9948376e-01 7.1115843e-05
139.66558664535842 1.0003504e+00 7.1031682e-05
139.68602109426138 1.0008185e+00 7.1133887e-05
139.70645564304868 9.9993211e-01 7.1132330e-05
139.72689019182872 9.9915689e-01 7.1091017e-05
139.7473247403832 9.9960703e-01 7.1131501e-05
139.76775928893767 9.9980527e-01 7.1109222e-05
139.78819383725204 1.0000911e+00 7.1126211e-05
139.80862838557368 9.9991798e-01 7.1080067e-05
139.82906293389533 9.9945635e-01 7.1225448e-05
139.84949748197687 9.9984282e-01 7.1170136e-05
139.86993202994927 1.0003253e+00 7.1184986e-05
139.89036657792167 1.0002161e+00 7.1184004e-05
139.91080112577038 9.9973631e-01 7.1181588e-05
139.93123567350995 1.0005437e+00 7.1209535e-05
139.95167032112658 9.9999636e-01 7.1194430e-05
139.97210476874898 9.9973249e-01 7.1178642e-05
139.9925393161393 1.0004503e+00 7.1225186e-05
140.01297376352886 9.9951917e-01 7.1201692e-05
140.03340841079626 9.9958700e-01 7.1178074e-05
140.05384295795375 9.9996579e-01 7.1161609e-05
140.07427750498755 1.0001529e+00 7.1148810e-05
140.09471205202863 1.0002062e+00 7.1222494e-05
140.11514659883687 9.9976939e-01 7.1196140e-05
140.13558114564512 9.9982971e-01 7.1143499e-05
140.1560155923289 1.0005606e+00 7.1184790e-05
140.1764502389051 1.0003239e+00 7.1122638e-05
140.19688478535681 9.9935472e-01 7.1138093e-05
140.21731923181505 9.9948132e-01 7.1139220e-05
140.23775387804199 1.0003564e+00 7.1195580e-05
140.25818842426816 9.9998820e-01 7.1153241e-05
140.27862287036987 9.9930841e-01 7.1102761e-05
140.2990574163632 9.9961430e-01 7.1177601e-05
140.31949206223362 1.0001066e+00 7.1167087e-05
140.33992650810978 1.0001739e+00 7.1138784e-05
140.38079559939797 9.9961579e-01 7.1166301e-05
140.40123024491913 1.0000280e+00 7.1179886e-05
140.42166469032964 1.0002033e+00 7.1173818e-05
140.44209923562448 1.0001569e+00 7.1162634e-05
140.4625338807964 9.9961704e-01 7.1125876e-05
140.48296832597407 1.0000261e+00 7.1169874e-05
140.50340287091967 9.9975806e-01 7.1166731e-05
140.52383731585724 9.9989325e-01 7.1210306e-05
140.54427196068718 1.0001547e+00 7.1201379e-05
140.56470650539995 1.0002965e+00 7.1212395e-05
140.58514104998903 9.9935740e-01 7.1154987e-05
140.6055755945854 9.9997360e-01 7.1122464e-05
140.6260101389489 1.0003431e+00 7.1155489e-05
140.64644468330516 1.0003639e+00 7.1171904e-05
140.6668791275515 1.0002155e+00 7.1143426e-05
140.68731377168297 9.9895579e-01 7.1141447e-05
140.70774831568997 9.9993330e-01 7.1146220e-05
140.72818275958707 1.0008404e+00 7.1167051e-05
140.74861740336928 9.9999523e-01 7.1190807e-05
140.76905194714345 9.9929768e-01 7.1180002e-05
140.7894863906913 9.9998820e-01 7.1153430e-05
140.80992093423993 1.0009263e+00 7.1169452e-05
140.8303555776656 9.9971342e-01 7.1148213e-05
140.8507901209814 9.9976999e-01 7.1159920e-05
140.87122456418 9.9993974e-01 7.1157046e-05
140.8916591073721 9.9987996e-01 7.1176473e-05
140.9120937503394 1.0004791e+00 7.1216797e-05
140.9325281933052 1.0001724e+00 7.1211805e-05
140.95296273603162 9.9994540e-01 7.1169416e-05
140.9733973787661 9.9948853e-01 7.1189519e-05
140.99383182138263 9.9997443e-01 7.1184142e-05
141.01426636387623 1.0002648e+00 7.1196933e-05
141.0347009063771 1.0006014e+00 7.1165654e-05
141.05513544864516 9.9988306e-01 7.1234201e-05
141.07556999090593 9.9961305e-01 7.1174494e-05
141.09600453294115 1.0000811e+00 7.1161718e-05
141.11643907497637 1.0005184e+00 7.1179820e-05
141.1368736168879 9.9992085e-01 7.1186383e-05
141.15730815869028 9.9921107e-01 7.1106362e-05
141.1777426003755 9.9965286e-01 7.1212664e-05
141.19817724193854 1.0003594e+00 7.1175316e-05
141.21861178339168 1.0000664e+00 7.1212075e-05
141.23904622484406 9.9976635e-01 7.1135502e-05
141.25948086605786 9.9912882e-01 7.1108137e-05
141.27991540727817 1.0003676e+00 7.1126473e-05
141.3003498483813 1.0005951e+00 7.1218245e-05
141.3207843893615 9.9989623e-01 7.1191193e-05
141.34121903023333 9.9977952e-01 7.1173177e-05
141.36165357098798 9.9988413e-01 7.1201161e-05
141.38208801161818 1.0000838e+00 7.1190145e-05
141.4025225522564 1.0002060e+00 7.1203758e-05
141.42295719266258 1.0000398e+00 7.1185801e-05
141.4433917330607 1.0000360e+00 7.1161514e-05
141.46382617334893 1.0000077e+00 7.1186885e-05
141.48426081340585 1.0006368e+00 7.1207971e-05
141.50469535345474 1.0002173e+00 7.1212933e-05
141.52512979339372 1.0002452e+00 7.1194634e-05
141.54556433321704 9.9965501e-01 7.1185037e-05
141.5659988730331 9.9988699e-01 7.1201219e-05
141.58643351262435 1.0010085e+00 7.1177004e-05
